"","V1","V2"
"W",0.852213131104598,0.147786868895402
"",0.852046435499402,0.147953564500598
"",0.852129354651216,0.147870645348784
"",0.852010611978757,0.147989388021243
"",0.851938694495109,0.148061305504891
"",0.85190353873821,0.14809646126179
"",0.852049708162938,0.147950291837062
"",0.852228630711757,0.147771369288243
"",0.852041752639004,0.147958247360996
"",0.851971241041434,0.148028758958566
"",0.852207921804552,0.147792078195448
"",0.852154370940868,0.147845629059132
"",0.852233696930976,0.147766303069024
"",0.852288565574648,0.147711434425352
"",0.851869036561982,0.148130963438018
"",0.851921701635412,0.148078298364588
"",0.852062332109459,0.147937667890541
"",0.851933839027522,0.148066160972478
"",0.852109901060578,0.147890098939422
"",0.852194361297058,0.147805638702943
"",0.851994979503516,0.148005020496484
"",0.852032939258701,0.147967060741299
"",0.852198666164003,0.147801333835996
"",0.852262366494827,0.147737633505173
"",0.851998846646501,0.148001153353499
"",0.852021054338133,0.147978945661867
"",0.847128042278916,0.152871957721084
"",0.841175299548127,0.158824700451873
"",0.835438895986127,0.164561104013874
"",0.829578742339761,0.170421257660239
"",0.823731449994049,0.176268550005951
"",0.817958316619831,0.182041683380169
"",0.812220265996255,0.187779734003745
"",0.805373698328287,0.194626301671713
"",0.799769630419934,0.200230369580066
"",0.798789455951137,0.201210544048863
"",0.798789455951137,0.201210544048863
"",0.798789455951137,0.201210544048863
"",0.798789455951137,0.201210544048863
"",0.798789455951137,0.201210544048863
"",0.798789455951137,0.201210544048863
"",0.798789455951137,0.201210544048863
"",0.798789455951137,0.201210544048863
"",0.798789455951137,0.201210544048863
"",0.851835463844915,0.148164536155085
"",0.85183546382728,0.148164536172720
"",0.85183546382728,0.148164536172720
"",0.85183546382728,0.148164536172721
"",0.85183546382728,0.148164536172720
"",0.85183546382728,0.148164536172720
"",0.85183546398614,0.148164536013861
"",0.85183578661077,0.148164213389230
"",0.693161658093822,0.306838341906178
"",0.686729527701346,0.313270472298655
"",0.682057875837818,0.317942124162182
"",0.673587918302323,0.326412081697677
"",0.670087551797009,0.329912448202991
"",0.663850295783993,0.336149704216007
"",0.658373828200702,0.341626171799298
"",0.652076306263564,0.347923693736436
"",0.646966723232071,0.353033276767929
"",0.641395945108881,0.358604054891119
"",0.634684205038294,0.365315794961706
"",0.628930329880437,0.371069670119563
"",0.623840461372494,0.376159538627506
"",0.618093337811781,0.381906662188219
"",0.612137554741918,0.387862445258082
"",0.605914473978235,0.394085526021765
"",0.60038236387685,0.39961763612315
"",0.593831870849594,0.406168129150406
"",0.588590508737452,0.411409491262548
"",0.582882312112867,0.417117687887133
"",0.576309067286435,0.423690932713565
"",0.571051387184473,0.428948612815527
"",0.564918220918147,0.435081779081853
"",0.559343427165236,0.440656572834765
"",0.553396205189933,0.446603794810067
"",0.54761175957917,0.45238824042083
"",0.541461398681259,0.458538601318741
"",0.535755631837433,0.464244368162567
"",0.529615653835298,0.470384346164702
"",0.524101572599062,0.475898427400938
"",0.518168444991963,0.481831555008037
"",0.512218493768263,0.487781506231737
"",0.506363319794865,0.493636680205135
"",0.500574040839981,0.499425959160019
"",0.494159387185095,0.505840612814905
"",0.488647696108107,0.511352303891893
"",0.482820593680698,0.517179406319302
"",0.47674660130451,0.52325339869549
"",0.471099760023255,0.528900239976745
"",0.465373650692459,0.534626349307541
"",0.459306368813163,0.540693631186837
"",0.45341099279168,0.54658900720832
"",0.447686696073069,0.552313303926931
"",0.441739384910322,0.558260615089678
"",0.436009336883981,0.56399066311602
"",0.429989972544906,0.570010027455094
"",0.423958376726382,0.576041623273618
"",0.418065793503431,0.581934206496569
"",0.41243568620628,0.58756431379372
"",0.406483474416479,0.593516525583521
"",0.400280918569255,0.599719081430745
"",0.39485705990151,0.60514294009849
"",0.388829808677178,0.611170191322822
"",0.383080095091889,0.616919904908111
"",0.376912864408908,0.623087135591092
"",0.371323206634243,0.628676793365757
"",0.365251869770351,0.634748130229649
"",0.35921601990709,0.64078398009291
"",0.353364008937763,0.646635991062237
"",0.347712633885394,0.652287366114606
"",0.341857403964123,0.658142596035877
"",0.335544872830891,0.66445512716911
"",0.330150523106734,0.669849476893266
"",0.324111249722179,0.675888750277821
"",0.318370482361996,0.681629517638004
"",0.312454945897466,0.687545054102534
"",0.306469260637086,0.693530739362914
"",0.300834961840358,0.699165038159642
"",0.294759527383947,0.705240472616053
"",0.288634424170501,0.711365575829499
"",0.283060603332042,0.716939396667958
"",0.277282929534374,0.722717070465626
"",0.271438172318941,0.728561827681059
"",0.265431251305009,0.734568748694991
"",0.259733060785575,0.740266939214425
"",0.253774418433074,0.746225581566926
"",0.247253745643954,0.752746254356046
"",0.241895120561455,0.758104879438545
"",0.235755334226764,0.764244665773236
"",0.230039388403431,0.769960611596569
"",0.224079865466138,0.775920134533862
"",0.218341058250901,0.781658941749099
"",0.212305066793869,0.787694933206131
"",0.206722046407827,0.793277953592173
"",0.200961287252557,0.799038712747443
"",0.194717709246099,0.805282290753901
"",0.189188537187525,0.810811462812475
"",0.182941638780732,0.817058361219268
"",0.177408378817736,0.822591621182264
"",0.171019053652075,0.828980946347925
"",0.165410773752227,0.834589226247773
"",0.159828196200933,0.840171803799067
"",0.153707954650981,0.84629204534902
"",0.147991874541168,0.852008125458832
"",0.141879167875458,0.858120832124542
"",0.136276834196367,0.863723165803633
"",0.130438430790452,0.869561569209548
"",0.124393483986456,0.875606516013544
"",0.118690147371178,0.881309852628822
"",0.112199468053301,0.8878005319467
"",0.106806413228719,0.893193586771281
"",0.101003099691330,0.89899690030867
"",0.0949844630447104,0.90501553695529
"",0.0893154821544313,0.910684517845569
"",0.0834176071071266,0.916582392892873
"",0.0775662535456486,0.922433746454351
"",0.071666396281375,0.928333603718625
"",0.0657960119955604,0.93420398800444
"",0.0596900728251825,0.940309927174818
"",0.0538765582127106,0.94612344178729
"",0.0481705005886491,0.951829499411351
"",0.0419894398937257,0.958010560106274
"",0.0362087027400383,0.963791297259962
"",0.0305360555627568,0.969463944437243
"",0.0246570037975615,0.975342996202439
"",0.0185652613529133,0.981434738647087
"",0.0129367262857200,0.98706327371428
"",0.00675000054754805,0.993249999452452
"",0.00107836048873470,0.998921639511265
"",0.00107805253124213,0.998921947468758
"",0.000235007632683545,0.999764992367316
"",4.46542229363336e-16,1
